,Formula,material_id,GVRH,PHONONS,PIEZO,DIELECTRIC,EXP_BAND_GAP
7946,Nb4 Se8,mp-571270,1.0,0.0,0.0,0.0,0.0
7947,Na3 Hg1,mp-29551,1.0,0.0,0.0,0.0,0.0
7948,Ba2 Zn2 Bi4,mp-30427,1.0,0.0,0.0,0.0,0.0
7949,Ti7 Al2 O15,mp-15397,1.0,0.0,0.0,0.0,0.0
7950,Lu1 Ni2 Sn1,mp-11492,1.0,0.0,0.0,0.0,0.0
7951,Sc6 Cd2,mp-972876,1.0,0.0,0.0,0.0,0.0
7952,Na1 Ti2 Bi1 O6,mp-39681,1.0,0.0,1.0,0.0,0.0
7953,Li1 Hf2 Tc1,mp-976600,1.0,0.0,0.0,0.0,0.0
7954,K2 Sn1 Br6,mp-568333,1.0,0.0,0.0,0.0,0.0
7955,Lu2 Zn1 Hg1,mp-973646,1.0,0.0,0.0,0.0,0.0
7956,Ca4 Sn4 O12,mp-4438,1.0,0.0,0.0,0.0,0.0
7957,Ba1 Ti1 O3,mp-2998,1.0,0.0,0.0,0.0,0.0
7958,Y16 Al8 O36,mp-560927,1.0,0.0,0.0,0.0,0.0
7959,Si1 Ru1,mp-381,1.0,0.0,0.0,0.0,0.0
7960,Rb2 Li1 Tl1 Cl6,mp-989579,1.0,0.0,0.0,0.0,0.0
7961,Rb1 N3,mp-581833,1.0,1.0,0.0,0.0,0.0
7962,Hf2 Ir1 Pd1,mp-981539,1.0,0.0,0.0,0.0,0.0
7963,V12 Si10,mp-976,1.0,0.0,0.0,0.0,0.0
7964,Mg3 H4 O5,mp-30245,1.0,0.0,0.0,0.0,0.0
7965,Pa1 Al1 Cu2,mp-973910,1.0,0.0,0.0,0.0,0.0
7966,Ca2 Si1,mp-1009733,1.0,1.0,0.0,0.0,0.0
7967,Cs2 Na1 As1 Cl6,mp-989608,1.0,1.0,0.0,0.0,0.0
7968,Ti4 Cr8,mp-1589,1.0,0.0,0.0,0.0,0.0
7969,Ni4 As8,mp-21873,1.0,0.0,0.0,0.0,0.0
7970,Ba1 As2 Pd2,mp-8237,1.0,0.0,0.0,0.0,0.0
7971,Dy2 Zn1 Hg1,mp-984627,1.0,0.0,0.0,0.0,0.0
7972,Ca1 Ho2 Se4,mp-675701,1.0,0.0,0.0,0.0,0.0
7973,Ag4 P8,mp-8200,1.0,1.0,0.0,0.0,0.0
7974,Na1 Ta1 O3,mp-4170,1.0,0.0,0.0,0.0,0.0
7975,Ni2 Mo1,mp-784630,1.0,0.0,0.0,0.0,0.0
7976,Sm2 Al1 Cd1,mp-978519,1.0,0.0,0.0,0.0,0.0
7977,Tl1 Bi2,mp-30469,1.0,0.0,0.0,0.0,0.0
7978,Ba4 Si8,mp-7275,1.0,0.0,0.0,0.0,0.0
7979,Y6 Fe1 Sb2,mp-11202,1.0,0.0,0.0,0.0,0.0
7980,Mg3 Sn1,mp-978294,1.0,0.0,0.0,0.0,0.0
7981,Ga2 Sb2,mp-1018059,1.0,0.0,0.0,0.0,0.0
7982,Tm2 Cu1 Au1,mp-979044,1.0,0.0,0.0,0.0,0.0
7983,Li2 Mg1 Br4,mp-29009,1.0,0.0,0.0,0.0,0.0
7984,Ba1 Cu6 As2,mp-505215,1.0,0.0,0.0,0.0,0.0
7985,Tb2 Ag1 Ir1,mp-979270,1.0,0.0,0.0,0.0,0.0
7986,Sr2 Zn2 Pb2,mp-1019280,1.0,0.0,0.0,0.0,0.0
7987,Mn2 Co2 Ge2,mp-20565,1.0,0.0,0.0,0.0,0.0
7988,V2 Fe2 O8,mp-18949,1.0,0.0,0.0,0.0,0.0
7989,Ge2 Te5 As2,mp-14791,1.0,0.0,0.0,1.0,0.0
7990,Ge2 Se4,mp-10074,1.0,0.0,1.0,0.0,0.0
7991,Mn2 Fe4 O8,mp-18750,1.0,0.0,0.0,0.0,0.0
7992,Cu16 Pd4,mp-30594,1.0,0.0,0.0,0.0,1.0
7993,Sn1 As1,mp-2182,1.0,0.0,0.0,0.0,0.0
7994,Y8 Sb6,mp-568320,1.0,0.0,0.0,0.0,0.0
7995,Ce1 Al1 O3,mp-5323,1.0,0.0,0.0,0.0,0.0
7996,Tm1 Ag1 Te2,mp-12953,1.0,0.0,0.0,0.0,0.0
7997,Zr1 Ti1 Te4,mp-8677,1.0,0.0,0.0,0.0,0.0
7998,Ho1 Hg2,mp-11461,1.0,0.0,0.0,0.0,0.0
7999,Ca6 Tl2,mp-984744,1.0,0.0,0.0,0.0,0.0
8000,Ca4 Si4 Pt4,mp-8982,1.0,0.0,0.0,0.0,0.0
8001,Y8 Cu2 Te16,mp-675009,1.0,0.0,0.0,0.0,0.0
8002,Mn4 Si4 Rh4,mp-22565,1.0,0.0,0.0,0.0,0.0
8003,Cu2 Sn1 Te3,mp-13089,1.0,0.0,0.0,0.0,0.0
8004,Sm1 Sn3,mp-2484,1.0,0.0,0.0,0.0,0.0
8005,Li1 Cd3,mp-973940,1.0,0.0,0.0,0.0,0.0
8006,Pa1 Al3,mp-973865,1.0,0.0,0.0,0.0,0.0
8007,Co7 Mo6,mp-567747,1.0,0.0,0.0,0.0,1.0
8008,V2 O4 F2,mp-753203,1.0,0.0,0.0,0.0,0.0
8009,Li2 Tl1 Pt1,mp-975608,1.0,0.0,0.0,0.0,0.0
8010,Zn2 Ge1 S4,mp-675748,1.0,0.0,1.0,0.0,0.0
8011,Sr1 Nb1 O3,mp-7006,1.0,0.0,0.0,0.0,0.0
8012,Na1 Pd2 Pb1,mp-981933,1.0,0.0,0.0,0.0,0.0
8013,Li4 Fe4 P4 O16,mp-757027,1.0,0.0,0.0,0.0,0.0
8014,Ba2 Zn2 Pb2,mp-510311,1.0,0.0,0.0,0.0,0.0
8015,Pr3 Er1,mp-975639,1.0,0.0,0.0,0.0,0.0
8016,Nd1 Ag1 Au2,mp-864892,1.0,0.0,0.0,0.0,0.0
8017,Tl1 Cu1 Cl3,mp-998147,1.0,0.0,0.0,0.0,0.0
8018,Tl1 Au1 O2,mp-996981,1.0,0.0,0.0,0.0,0.0
8019,Li2 Ag2 F4,mp-752927,1.0,0.0,0.0,1.0,0.0
8020,Sr2 Sb2 Se4 F2,mp-556194,1.0,0.0,0.0,0.0,0.0
8021,Nd4 Tl2,mp-2816,1.0,0.0,0.0,0.0,0.0
8022,Na1 Ce1 Au2,mp-865080,1.0,0.0,0.0,0.0,0.0
8023,Li2 As2 H12 O6 F12,mp-556562,1.0,0.0,0.0,0.0,0.0
8024,Mg1 Bi1 F6,mp-1383723,1.0,0.0,0.0,0.0,0.0
8025,Li2 V2 F8,mp-755244,1.0,0.0,0.0,0.0,0.0
8026,P8 N8 O8,mp-36779,1.0,0.0,0.0,0.0,0.0
8027,Ga2 H2 O4,mp-23803,1.0,0.0,1.0,0.0,0.0
8028,V1 Fe1 Ru2,mp-980749,1.0,0.0,0.0,0.0,0.0
8029,Ni3 S3,mp-1547,1.0,0.0,0.0,0.0,0.0
8030,Ni1 H2 O2,mp-27912,1.0,0.0,0.0,0.0,0.0
8031,Mn1 Se1,mp-972,1.0,0.0,0.0,0.0,0.0
8032,Li2 Tb2 Se4,mp-38695,1.0,0.0,0.0,0.0,0.0
8033,Mn2 Au5,mp-30410,1.0,0.0,0.0,0.0,0.0
8034,Li2 V2 F8,mp-754337,1.0,0.0,0.0,0.0,0.0
8035,Cs2 Ca1 Sn1 Cl6,mp-989570,1.0,0.0,0.0,0.0,0.0
8036,Si4 O8,mp-972808,1.0,0.0,0.0,0.0,0.0
8037,P4 W2,mp-11329,1.0,0.0,0.0,0.0,0.0
8038,Co2 B4 Mo1,mp-10055,1.0,0.0,0.0,0.0,1.0
8039,Li1 Fe6 P4,mp-758594,1.0,0.0,0.0,0.0,0.0
8040,V1 Sn1 O4,mp-752504,1.0,0.0,0.0,0.0,0.0
8041,Mg1 In3,mp-20566,1.0,0.0,0.0,0.0,1.0
8042,Al1 Ga1 N2,mp-1008556,1.0,1.0,0.0,0.0,0.0
8043,Tm1 Lu1 Co2,mp-980669,1.0,0.0,0.0,0.0,0.0
8044,Er1 Hg2,mp-11369,1.0,0.0,0.0,0.0,1.0
8045,Sr3 P1 N1,mp-1013554,1.0,0.0,0.0,0.0,0.0
8046,Hf4 Cr8,mp-569624,1.0,0.0,0.0,0.0,0.0
8047,Li1 Al1 O2,mp-8001,1.0,0.0,0.0,1.0,0.0
8048,Pr8,mp-97,1.0,0.0,0.0,0.0,0.0
8049,C2 Cl4 F4,mp-22966,1.0,0.0,0.0,0.0,0.0
8050,Ho6 In2,mp-973465,1.0,0.0,0.0,0.0,0.0
8051,Co3 F9,mp-559435,1.0,0.0,0.0,0.0,0.0
8052,Ti4 N2,mp-7790,1.0,0.0,0.0,0.0,0.0
8053,As2 Pd1 O6,mp-6915,1.0,0.0,0.0,0.0,0.0
8054,Zr6 Al2 Ni1,mp-13092,1.0,0.0,0.0,0.0,0.0
8055,Zr6 N4,mp-866083,1.0,0.0,0.0,0.0,0.0
8056,Mg6 Ir2,mp-30739,1.0,0.0,0.0,0.0,0.0
8057,Ba2 Ca1 Cu2 Hg1 O6,mp-6879,1.0,0.0,0.0,0.0,0.0
8058,Mg1 S1,mp-13032,1.0,0.0,1.0,0.0,0.0
8059,Cs1 Mn2 P2,mp-11181,1.0,0.0,0.0,0.0,0.0
8060,U1 In3,mp-20941,1.0,0.0,0.0,0.0,0.0
8061,Ag1 Bi1 S2,mp-29678,1.0,0.0,0.0,0.0,1.0
8062,Na1 V2 S4,mp-676586,1.0,0.0,0.0,0.0,0.0
8063,Al3 Os2,mp-16521,1.0,0.0,0.0,0.0,0.0
8064,Nb2 Co4,mp-670,1.0,0.0,0.0,0.0,0.0
8065,Hf1 Ni5,mp-569516,1.0,0.0,0.0,0.0,1.0
8066,Mn1 V2 O6,mp-541825,1.0,0.0,0.0,0.0,0.0
8067,Er2 Mg1 Tl1,mp-983556,1.0,0.0,0.0,0.0,0.0
8068,Li2 Dy2 Se4,mp-35717,1.0,0.0,0.0,0.0,0.0
8069,Zn3 Cd1 S4,mp-981379,1.0,0.0,0.0,0.0,0.0
8070,Zr2 O4,mp-754403,1.0,0.0,0.0,0.0,0.0
8071,Nb4 Se8,mp-643063,1.0,0.0,0.0,0.0,0.0
8072,Li1 Al3,mp-975906,1.0,0.0,0.0,0.0,0.0
8073,Li2 Bi2 S4,mp-33526,1.0,1.0,0.0,0.0,0.0
8074,Te8 Mo4,mp-7459,1.0,0.0,0.0,0.0,0.0
8075,Ge4 Te4,mp-2612,1.0,0.0,0.0,0.0,0.0
8076,Ca1 Si2,mp-8372,1.0,0.0,0.0,0.0,0.0
8077,Mo4 S4 Br4,mp-554769,1.0,0.0,1.0,0.0,0.0
8078,Cu4 Sn2 Te6,mp-675880,1.0,0.0,0.0,0.0,0.0
8079,La1 Au3,mp-976113,1.0,0.0,0.0,0.0,0.0
8080,V2 Bi2 O8,mp-23044,1.0,0.0,0.0,0.0,0.0
8081,Sm1 Co1 C2,mp-999190,1.0,0.0,0.0,0.0,0.0
8082,Pr2 Lu6,mp-978088,1.0,0.0,0.0,0.0,0.0
8083,Rb1 Fe1 F4,mp-556646,1.0,0.0,0.0,0.0,0.0
8084,Hf2 Os1 Pd1,mp-976265,1.0,0.0,0.0,0.0,0.0
8085,Eu1 Mg1,mp-21253,1.0,0.0,0.0,0.0,0.0
8086,Pd2 I4,mp-569017,1.0,0.0,0.0,0.0,0.0
8087,Ba2,mp-56,1.0,0.0,0.0,0.0,0.0
8088,Y4 Mo4 O14,mp-18265,1.0,0.0,0.0,0.0,1.0
8089,Hf1 Co3 B2,mp-7804,1.0,0.0,0.0,0.0,1.0
8090,Mg2 Zn1 Rh1,mp-978267,1.0,0.0,0.0,0.0,0.0
8091,Sm1 Co5,mp-1429,1.0,0.0,0.0,0.0,0.0
8092,Mg4 Si4 O12,mp-603930,1.0,0.0,0.0,0.0,0.0
8093,U2 Mn4,mp-339,1.0,0.0,0.0,0.0,0.0
8094,Dy2 Cu2 Se2 O2,mp-9304,1.0,0.0,0.0,0.0,0.0
8095,Ga3 P1 O7,mp-3107,1.0,0.0,1.0,0.0,0.0
8096,Co2 Te4,mp-9945,1.0,0.0,0.0,0.0,0.0
8097,V2 Bi2 O8,mp-23506,1.0,0.0,0.0,0.0,0.0
8098,In4 Bi2,mp-23188,1.0,0.0,0.0,0.0,0.0
8099,Li8,mp-567337,1.0,0.0,0.0,0.0,0.0
8100,U1 Ti2 O6,mp-9771,1.0,0.0,0.0,0.0,0.0
8101,V1 S2,mp-9561,1.0,0.0,0.0,0.0,0.0
8102,Mo6 Os2,mp-801,1.0,0.0,0.0,0.0,0.0
8103,Ca4 Al8 Si4 O24,mp-1019584,1.0,0.0,0.0,0.0,0.0
8104,V4 O8,mp-541404,1.0,0.0,0.0,0.0,0.0
8105,Li1 Ti1 Te2,mp-10189,1.0,0.0,0.0,0.0,0.0
8106,Sm2 Tl1 Zn1,mp-978815,1.0,0.0,0.0,0.0,0.0
8107,La2 Zn1 Ag1,mp-973957,1.0,0.0,0.0,0.0,0.0
8108,Th4 Ag2,mp-2233,1.0,0.0,0.0,0.0,0.0
8109,Pm2 Mg1,mp-977264,1.0,0.0,0.0,0.0,0.0
8110,Ho1 Er1 Al2,mp-972984,1.0,0.0,0.0,0.0,0.0
8111,Sr2 Cu4 O6,mp-3255,1.0,0.0,0.0,0.0,0.0
8112,Li2 Ho2 Se4,mp-33322,1.0,0.0,0.0,0.0,0.0
8113,Rb2 Mn1 Br4,mp-27263,1.0,0.0,0.0,0.0,0.0
8114,Dy4 Al2 Ge4,mp-21382,1.0,0.0,0.0,0.0,0.0
8115,Al2 Co1 Os1,mp-984352,1.0,0.0,0.0,0.0,0.0
8116,Zn1 Cu1,mp-987,1.0,0.0,0.0,0.0,0.0
8117,Mg16 Si16 O48,mp-1020118,1.0,0.0,0.0,0.0,0.0
8118,V2 Cd1 O6,mp-540685,1.0,0.0,0.0,0.0,0.0
8119,Al1 Cr1 Fe2,mp-16495,1.0,0.0,0.0,0.0,0.0
8120,Fe24 N9,mp-673174,1.0,0.0,0.0,0.0,0.0
8121,Li1 Ti1 S2,mp-1001784,1.0,0.0,0.0,0.0,0.0
8122,Y2 Ni1 Ir1,mp-865432,1.0,0.0,0.0,0.0,0.0
8123,Mg3 Cd3,mp-978274,1.0,0.0,0.0,0.0,0.0
8124,Mg1 Cu1 Bi1,mp-30449,1.0,0.0,0.0,0.0,1.0
8125,Sn2 S2,mp-559676,1.0,0.0,0.0,0.0,0.0
8126,Li1 Ni4 O5,mp-677318,1.0,0.0,0.0,0.0,0.0
8127,Ba1 Sb2 Pd2,mp-6963,1.0,0.0,0.0,0.0,0.0
8128,Al16 O24,mp-2254,1.0,0.0,0.0,0.0,0.0
8129,Mg16 Pd8,mp-18316,1.0,0.0,0.0,0.0,0.0
8130,Tb2 Mg1,mp-13498,1.0,0.0,0.0,0.0,0.0
8131,Tm1 Mn1 Rh2,mp-978995,1.0,0.0,0.0,0.0,0.0
8132,Li4 Zn2 Cl8,mp-22961,1.0,0.0,0.0,0.0,0.0
8133,Ni2 Bi2 O6,mp-998527,1.0,0.0,0.0,0.0,0.0
8134,Mo1 F3,mp-554201,1.0,0.0,0.0,0.0,0.0
8135,Tl2 Cu6 Se4,mp-8800,1.0,0.0,0.0,0.0,0.0
8136,Ba1 Cu2 S2,mp-4255,1.0,0.0,0.0,1.0,0.0
8137,H12 N4,mp-643432,1.0,0.0,0.0,0.0,0.0
8138,Nb2 C1,mp-2318,1.0,0.0,0.0,0.0,0.0
8139,Rb2 Pd1 I6,mp-628606,1.0,0.0,0.0,0.0,0.0
8140,Nb4 Se6,mp-2330,1.0,0.0,0.0,0.0,0.0
8141,Ba1 Si2,mp-7655,1.0,0.0,0.0,0.0,0.0
8142,Ca2 Ge1,mp-1009755,1.0,0.0,0.0,0.0,0.0
8143,Re3 Ir1,mp-974430,1.0,0.0,0.0,0.0,0.0
8144,Rb2 Cr1 F6,mp-560562,1.0,0.0,0.0,0.0,1.0
8145,Ba2 Zn1 Re1 O6,mp-549970,1.0,0.0,0.0,0.0,0.0
8146,Ti3 Al1 N1,mp-10675,1.0,0.0,0.0,0.0,0.0
8147,Be1 Ga1 Co2,mp-984721,1.0,0.0,0.0,0.0,0.0
8148,Si1 Sb1 Pt5,mp-1025366,1.0,0.0,0.0,0.0,0.0
8149,Li2 Ni2 O4,mp-770635,1.0,0.0,0.0,0.0,0.0
8150,Zn6 Rh2,mp-980200,1.0,0.0,0.0,0.0,0.0
8151,Sc4 In2 C2,mp-20175,1.0,0.0,0.0,0.0,0.0
8152,Fe4 Cu2 Ge4,mp-21141,1.0,0.0,0.0,0.0,0.0
8153,Na3 Zr1 F8,mp-864745,1.0,0.0,0.0,0.0,0.0
8154,Zr1 B12,mp-1084,1.0,0.0,0.0,0.0,0.0
8155,Hf2 Cu1 Ir1,mp-864939,1.0,0.0,0.0,0.0,0.0
8156,Dy2 Zn1 Ir1,mp-984544,1.0,0.0,0.0,0.0,0.0
8157,Cs2 Mn1 Cl4,mp-1025252,1.0,0.0,0.0,0.0,0.0
8158,Na1 Ti1 S2,mp-754850,1.0,0.0,0.0,0.0,0.0
8159,Sm2 Ru4,mp-1720,1.0,0.0,0.0,0.0,0.0
8160,Zr4 Fe2,mp-1159,1.0,0.0,0.0,0.0,0.0
8161,Nb2 C1 S2,mp-4384,1.0,0.0,0.0,0.0,0.0
8162,Sr1 Cu2 O3,mp-5938,1.0,0.0,0.0,0.0,0.0
8163,Sm2 Mg6,mp-972494,1.0,0.0,0.0,0.0,0.0
8164,Cu6 Sn2,mp-581786,1.0,0.0,0.0,0.0,0.0
8165,Ca3 Al2 Si2,mp-9577,1.0,0.0,0.0,0.0,0.0
8166,Zn1 Rh3,mp-971779,1.0,0.0,0.0,0.0,0.0
8167,Fe4 P4 O16,mp-20361,1.0,0.0,0.0,0.0,0.0
8168,Pr1 Er1 Zn2,mp-976129,1.0,0.0,0.0,0.0,0.0
8169,Si4 Rh4,mp-2287,1.0,0.0,0.0,0.0,0.0
8170,Ca2 In4 Cu2,mp-19968,1.0,0.0,0.0,0.0,0.0
8171,Ta2 Cr1 Fe1,mp-867779,1.0,0.0,0.0,0.0,0.0
8172,Sc1 Zn3,mp-973143,1.0,0.0,0.0,0.0,0.0
8173,Sc2 Ga4,mp-11413,1.0,0.0,0.0,0.0,0.0
8174,Gd4 Ru4 O14,mp-505216,1.0,0.0,0.0,0.0,0.0
8175,Nb1 Co1 Sb1,mp-31460,1.0,0.0,0.0,0.0,0.0
8176,La3 Al12,mp-1104765,1.0,0.0,0.0,0.0,0.0
8177,Cd2 Bi2 S4 Br2,mp-561079,1.0,0.0,0.0,0.0,0.0
8178,Ti2 V1 Se4,mp-1025203,1.0,0.0,0.0,0.0,0.0
8179,U2 N3,mp-973,1.0,0.0,0.0,0.0,0.0
8180,Cs2 Ti2 Cl6,mp-28283,1.0,0.0,0.0,0.0,1.0
8181,Be44 W2,mp-30444,1.0,0.0,0.0,0.0,0.0
8182,Y1 Th1 Ru2,mp-865530,1.0,0.0,0.0,0.0,0.0
8183,K1 Al1 F4,mp-5347,1.0,0.0,0.0,1.0,0.0
8184,Ta2 Co4,mp-1799,1.0,0.0,0.0,0.0,0.0
8185,Na12 W2 N8,mp-1029656,1.0,0.0,0.0,0.0,0.0
8186,Pr1 C2,mp-1995,1.0,0.0,0.0,0.0,0.0
8187,Li2 Fe2 O4,mp-18782,1.0,0.0,0.0,0.0,0.0
8188,Mg4 Si4 O12,mp-4321,1.0,0.0,0.0,0.0,0.0
8189,Zn1 Cd1 S2,mp-971712,1.0,0.0,0.0,0.0,0.0
8190,Li2 Y2 Se4,mp-37879,1.0,0.0,0.0,1.0,0.0
8191,Sr1 Ca1 Hg2,mp-980947,1.0,0.0,0.0,0.0,0.0
8192,Ce3 Al1,mp-2413,1.0,0.0,0.0,0.0,0.0
8193,K4,mp-604318,1.0,0.0,0.0,0.0,0.0
8194,Y1 Ga3,mp-979423,1.0,0.0,0.0,0.0,0.0
8195,Sn4 Rh2,mp-565,1.0,0.0,0.0,0.0,0.0
8196,Zr2 Al2,mp-11233,1.0,0.0,0.0,0.0,0.0
8197,Fe2 Ge4,mp-21117,1.0,0.0,0.0,0.0,0.0
8198,Dy2 Se4,mp-1018683,1.0,0.0,0.0,0.0,0.0
8199,Sc2 Al1 Cu1,mp-972884,1.0,0.0,0.0,0.0,0.0
8200,Mg3 Pb1,mp-978293,1.0,0.0,0.0,0.0,0.0
8201,Mg1 Sc2 Tc1,mp-866082,1.0,0.0,0.0,0.0,0.0
8202,Nd1 Bi1 Au2,mp-977565,1.0,0.0,0.0,0.0,0.0
8203,Nd5 Ag1 Se8,mp-36592,1.0,0.0,0.0,0.0,0.0
8204,Ho1 Er1 Pd2,mp-976343,1.0,0.0,0.0,0.0,0.0
8205,Tl1 Cu6 S4,mp-557929,1.0,0.0,0.0,0.0,1.0
8206,Sc2 Ga2 O6,mp-754165,1.0,0.0,0.0,0.0,0.0
8207,Dy2 Ir1 Ru1,mp-865219,1.0,0.0,0.0,0.0,0.0
8208,Mg3 In1,mp-978283,1.0,0.0,0.0,0.0,0.0
8209,Ca2 Sn1 S4,mp-866818,1.0,0.0,0.0,1.0,0.0
8210,Ti2 Br2 O2,mp-23002,1.0,0.0,0.0,0.0,0.0
8211,Ho1 Pd1,mp-832,1.0,0.0,0.0,0.0,0.0
8212,V1 Cu1 Rh2,mp-979910,1.0,0.0,0.0,0.0,0.0
8213,Ce2 Os4,mp-2098,1.0,0.0,0.0,0.0,0.0
8214,Nb4 S12,mp-562100,1.0,0.0,0.0,1.0,0.0
8215,Sr8 Fe8 O22,mp-690536,1.0,0.0,0.0,0.0,0.0
8216,Na4 Co2 O6,mp-755360,1.0,0.0,0.0,0.0,0.0
8217,Hf1 Be2,mp-2553,1.0,0.0,0.0,0.0,0.0
8218,Pr2 Al2 O6,mp-8218,1.0,0.0,0.0,0.0,0.0
8219,Si4 O8,mp-555483,1.0,0.0,0.0,0.0,0.0
8220,Al1 Pt3,mp-188,1.0,0.0,0.0,0.0,0.0
8221,Co4 Se8,mp-22309,1.0,0.0,0.0,0.0,0.0
8222,Pr6,mp-567630,1.0,0.0,0.0,0.0,0.0
8223,Cu1 Pd1 O2,mp-996971,1.0,0.0,0.0,0.0,0.0
8224,Th2 Ni4 P4,mp-505249,1.0,0.0,0.0,0.0,0.0
8225,Na16 Co2 O12,mp-764233,1.0,0.0,0.0,0.0,0.0
8226,Ca2 Al4 O8,mp-558636,1.0,0.0,0.0,0.0,0.0
8227,Ni6 Sb2,mp-976893,1.0,0.0,0.0,0.0,0.0
8228,Ca2 H3 Br1,mp-1018656,1.0,0.0,0.0,0.0,0.0
8229,Tb2 Se4,mp-1025077,1.0,0.0,0.0,0.0,0.0
8230,Dy1 Y1 Al2,mp-971922,1.0,0.0,0.0,0.0,0.0
8231,Sr1 Eu1 O2,mp-755714,1.0,0.0,0.0,0.0,0.0
8232,Np1 Al3,mp-2573,1.0,0.0,0.0,0.0,0.0
8233,Er2 Ag1 Ir1,mp-977416,1.0,0.0,0.0,0.0,0.0
8234,Pr2 Tm6,mp-975651,1.0,0.0,0.0,0.0,0.0
8235,Fe2 Sn4,mp-22752,1.0,0.0,0.0,0.0,0.0
8236,Ce2 Cd2 As2 O2,mp-10316,1.0,0.0,0.0,0.0,0.0
8237,Zr4 Cr8,mp-1919,1.0,0.0,0.0,0.0,0.0
8238,Tb2 Ti2 Ge2,mp-10078,1.0,0.0,0.0,0.0,0.0
8239,Y1 Ho1 Al2,mp-979715,1.0,0.0,0.0,0.0,0.0
8240,Zr3 Zn1,mp-972088,1.0,0.0,0.0,0.0,0.0
8241,Cu1 Ag1 F3,mp-998414,1.0,0.0,0.0,0.0,0.0
8242,Tb1 Ga3,mp-11418,1.0,0.0,0.0,0.0,1.0
8243,Ca2 Cu1 Cl2 O2,mp-23143,1.0,0.0,0.0,0.0,0.0
8244,Cr2 P2 O8,mp-18906,1.0,0.0,0.0,0.0,0.0
8245,Y6 Co1 Bi2,mp-30921,1.0,0.0,0.0,0.0,0.0
8246,Pm1 Y1 Al2,mp-982869,1.0,0.0,0.0,0.0,0.0
8247,V1 Pd3,mp-568711,1.0,0.0,0.0,0.0,0.0
8248,Dy1 B2 Rh2 C1,mp-571041,1.0,0.0,0.0,0.0,1.0
8249,Co4,mp-102,1.0,0.0,0.0,0.0,0.0
8250,Cs2 Tl1 V1 F6,mp-557533,1.0,0.0,0.0,0.0,0.0
8251,Tb4 Sc4 O12,mp-31119,1.0,0.0,0.0,0.0,0.0
8252,Sn12 Mo6,mp-30047,1.0,0.0,0.0,0.0,0.0
8253,Nb5 Te4,mp-30797,1.0,0.0,0.0,0.0,0.0
8254,Zr1 Ti1 F6,mp-16548,1.0,0.0,0.0,0.0,1.0
8255,Sr1 Zn5,mp-638,1.0,0.0,0.0,0.0,0.0
8256,Ca2 Ti2 O6,mp-3442,1.0,0.0,0.0,0.0,0.0
8257,Cd4 Cu8,mp-16775,1.0,0.0,0.0,0.0,0.0
8258,Ca1 Mn4 Al8,mp-10878,1.0,0.0,0.0,0.0,0.0
8259,Mn1 B4,mp-1010,1.0,0.0,0.0,0.0,0.0
8260,V4 O4 F4,mp-754072,1.0,0.0,0.0,0.0,0.0
8261,Tl2 Ga2 Se4,mp-9580,1.0,0.0,0.0,0.0,0.0
8262,Sr2 Hf1 O4,mp-768305,1.0,0.0,0.0,0.0,0.0
8263,Sr2 Tc2 N6,mp-989586,1.0,0.0,0.0,0.0,0.0
8264,Y4 Al4 O12,mp-3792,1.0,0.0,0.0,0.0,0.0
8265,B8 O12,mp-717,1.0,0.0,1.0,0.0,0.0
8266,Cr3 B4,mp-889,1.0,0.0,0.0,0.0,0.0
8267,Sm2 Cu1 Ru1,mp-867895,1.0,0.0,0.0,0.0,0.0
8268,Sr3 Cd1 O4,mp-981103,1.0,0.0,0.0,0.0,0.0
8269,Li2 V2 F6,mp-752764,1.0,0.0,0.0,0.0,0.0
8270,Ho2 Ru1 Au1,mp-973270,1.0,0.0,0.0,0.0,0.0
8271,Li1 Tm1 Rh2,mp-976259,1.0,0.0,0.0,0.0,0.0
8272,Ag2 Pt2 O4,mp-997006,1.0,0.0,0.0,0.0,0.0
8273,Mg3 As2,mp-7891,1.0,0.0,0.0,0.0,0.0
8274,Mg1 Se1,mp-10760,1.0,1.0,0.0,0.0,0.0
8275,Te2 Pd2 I4,mp-573321,1.0,0.0,0.0,0.0,0.0
8276,K2 Ti2 F8,mp-761873,1.0,0.0,0.0,0.0,0.0
8277,Y1 Co5,mp-2827,1.0,0.0,0.0,0.0,0.0
8278,Pr4 Tl2,mp-12600,1.0,0.0,0.0,0.0,0.0
8279,Zr10 Sb8,mp-570196,1.0,0.0,0.0,0.0,0.0
8280,Zr1 Ga1 Ni2,mp-22580,1.0,0.0,0.0,0.0,0.0
8281,Hf2 Re1 Os1,mp-864927,1.0,0.0,0.0,0.0,0.0
8282,Eu1 Ge2,mp-22116,1.0,0.0,0.0,0.0,0.0
8283,Ce4 Sc4 O12,mp-777413,1.0,0.0,0.0,0.0,1.0
8284,Na3 V1 O4,mp-752917,1.0,0.0,0.0,0.0,0.0
8285,Pr2 Se4,mp-1018940,1.0,0.0,0.0,0.0,0.0
8286,Hf1 Fe2 Sn1,mp-866051,1.0,0.0,0.0,0.0,0.0
8287,Pr2 Ho6,mp-975658,1.0,0.0,0.0,0.0,0.0
8288,Na4 V8 O16,mp-783905,1.0,0.0,0.0,0.0,0.0
8289,Ce1 Bi2 Se1 O4,mp-1025437,1.0,0.0,0.0,0.0,0.0
8290,Ta2 Fe1 Os1,mp-864764,1.0,0.0,0.0,0.0,0.0
